기준일,지역,확진자수,전일대비증감수,십만명당발생률,사망자수,격리해제수
2020-03-23,대전,24,0,1.63,0,6
2020-03-23,울산,36,0,3.14,0,15
2020-03-23,세종,42,1,12.27,0,2
2020-03-23,경기,351,14,2.65,3,84
2020-03-23,강원,30,0,1.95,1,13
2020-03-23,충북,37,2,2.31,0,8
2020-03-23,충남,120,0,5.65,0,44
2020-03-23,전북,10,0,0.55,0,7
2020-03-23,전남,6,0,0.32,0,3
2020-03-23,경북,1256,2,47.17,24,449
2020-03-23,경남,89,1,2.65,0,44
2020-03-23,제주,4,0,0.6,0,3
2020-03-23,검역,47,13,0.0,0,0
2020-03-22,합계,8897,98,17.16,104,2817
2020-03-22,서울,324,10,3.33,0,59
2020-03-22,부산,108,0,3.17,1,69
2020-03-22,대구,6387,43,262.14,75,2050
2020-03-22,인천,40,0,1.35,0,7
2020-03-22,광주,19,1,1.3,0,10
2020-03-22,대전,24,2,1.63,0,6
2020-03-22,울산,36,0,3.14,0,12
2020-03-22,세종,41,0,11.98,0,2
2020-03-22,경기,337,16,2.54,3,77
2020-03-22,강원,30,0,1.95,1,12
2020-03-22,충북,35,1,2.19,0,8
2020-03-22,충남,120,1,5.65,0,39
2020-03-22,전북,10,0,0.55,0,7
2020-03-22,전남,6,1,0.32,0,3
2020-03-22,경북,1254,11,47.1,24,412
2020-03-22,경남,88,1,2.62,0,41
2020-03-22,제주,4,0,0.6,0,3
2020-03-22,검역,34,11,0.0,0,0
2020-03-21,합계,8799,147,16.97,102,2536
2020-03-21,서울,314,15,3.23,0,55
2020-03-21,부산,108,0,3.17,1,69
2020-03-21,대구,6344,69,260.37,73,1832
2020-03-21,인천,40,4,1.35,0,6
2020-03-21,광주,18,0,1.24,0,9
2020-03-21,대전,22,0,1.49,0,6
2020-03-21,울산,36,0,3.14,0,11
2020-03-21,세종,41,0,11.98,0,0
2020-03-21,경기,321,12,2.42,3,67
2020-03-21,강원,30,0,1.95,1,11
2020-03-21,충북,34,1,2.13,0,7
2020-03-21,충남,119,0,5.61,0,37
2020-03-21,전북,10,0,0.55,0,7
2020-03-21,전남,5,0,0.27,0,3
2020-03-21,경북,1243,40,46.69,24,375
2020-03-21,경남,87,0,2.59,0,38
2020-03-21,제주,4,0,0.6,0,3
2020-03-21,검역,23,6,0.0,0,0
2020-03-20,합계,8652,87,16.69,94,2173
2020-03-20,서울,299,17,3.07,0,54
2020-03-20,부산,108,1,3.17,1,65
2020-03-20,대구,6275,34,257.54,67,1561
2020-03-20,인천,36,4,1.22,0,5
2020-03-20,광주,18,1,1.24,0,9
2020-03-20,대전,22,0,1.49,0,5
2020-03-20,울산,36,0,3.14,0,10
2020-03-20,세종,41,0,11.98,0,0
2020-03-20,경기,309,14,2.33,3,63
2020-03-20,강원,30,0,1.95,1,11
2020-03-20,충북,33,0,2.06,0,7
2020-03-20,충남,119,1,5.61,0,35
2020-03-20,전북,10,0,0.55,0,7
2020-03-20,전남,5,0,0.27,0,3
2020-03-20,경북,1203,13,45.18,22,302
2020-03-20,경남,87,1,2.59,0,34
2020-03-20,제주,4,0,0.6,0,2
2020-03-20,검역,17,1,0.0,0,0
2020-03-19,합계,8565,152,16.52,91,1896
2020-03-19,서울,282,12,2.9,0,53
2020-03-19,부산,107,0,3.14,1,63
2020-03-19,대구,6241,97,256.15,65,1327
2020-03-19,인천,32,0,1.08,0,5
2020-03-19,광주,17,0,1.17,0,9
2020-03-19,대전,22,0,1.49,0,5
2020-03-19,울산,36,6,3.14,0,10
2020-03-19,세종,41,0,11.98,0,0
2020-03-19,경기,295,18,2.23,3,60
2020-03-19,강원,30,0,1.95,1,11
2020-03-19,충북,33,1,2.06,0,7
2020-03-19,충남,118,0,5.56,0,34
2020-03-19,전북,10,1,0.55,0,6
2020-03-19,전남,5,0,0.27,0,3
2020-03-19,경북,1190,12,44.69,21,269
2020-03-19,경남,86,0,2.56,0,33
2020-03-19,제주,4,0,0.6,0,1
2020-03-19,검역,16,5,0.0,0,0
2020-03-18,합계,8413,93,16.23,84,1498
2020-03-18,서울,270,5,2.77,0,51
2020-03-18,부산,107,0,3.14,1,58
2020-03-18,대구,6144,46,252.17,58,1010
2020-03-18,인천,32,1,1.08,0,4
2020-03-18,광주,17,1,1.17,0,9
2020-03-18,대전,22,0,1.49,0,5
2020-03-18,울산,30,2,2.62,0,10
2020-03-18,세종,41,1,11.98,0,0
2020-03-18,경기,277,15,2.09,3,54
2020-03-18,강원,30,1,1.95,1,4
2020-03-18,충북,32,1,2.0,0,7
2020-03-18,충남,118,3,5.56,0,20
2020-03-18,전북,9,2,0.5,0,5
2020-03-18,전남,5,1,0.27,0,2
2020-03-18,경북,1178,9,44.24,21,228
2020-03-18,경남,86,0,2.56,0,30
2020-03-18,제주,4,0,0.6,0,1
2020-03-18,검역,11,5,0.0,0,0
2020-03-17,합계,8320,84,16.05,81,1362
2020-03-17,서울,265,12,2.72,0,48
2020-03-17,부산,107,0,3.14,1,54
2020-03-17,대구,6098,32,250.28,57,905
2020-03-17,인천,31,1,1.05,0,4
2020-03-17,광주,16,0,1.1,0,9
2020-03-17,대전,22,0,1.49,0,5
2020-03-17,울산,28,0,2.44,0,10
2020-03-17,세종,40,0,11.68,0,0
2020-03-17,경기,262,31,1.98,3,51
2020-03-17,강원,29,0,1.88,1,4
2020-03-17,충북,31,0,1.94,0,7
2020-03-17,충남,115,0,5.42,0,14
2020-03-17,전북,7,0,0.39,0,5
2020-03-17,전남,4,0,0.21,0,1
2020-03-17,경북,1169,5,43.91,19,215
2020-03-17,경남,86,1,2.56,0,29
2020-03-17,제주,4,0,0.6,0,1
2020-03-17,검역,6,2,0.0,0,0
2020-03-16,합계,8236,74,15.89,75,1106
2020-03-16,서울,253,6,2.6,0,41
2020-03-16,부산,107,1,3.14,1,47
2020-03-16,대구,6066,35,248.96,53,691
2020-03-16,인천,30,1,1.01,0,3
2020-03-16,광주,16,0,1.1,0,9
2020-03-16,대전,22,0,1.49,0,5
2020-03-16,울산,28,0,2.44,0,7
2020-03-16,세종,40,1,11.68,0,0
2020-03-16,경기,231,20,1.74,3,49
2020-03-16,강원,29,0,1.88,1,4
2020-03-16,충북,31,0,1.94,0,7
2020-03-16,충남,115,0,5.42,0,10
2020-03-16,전북,7,0,0.39,0,5
2020-03-16,전남,4,0,0.21,0,1
2020-03-16,경북,1164,7,43.72,17,200
2020-03-16,경남,85,0,2.53,0,26
2020-03-16,제주,4,0,0.6,0,1
2020-03-16,검역,4,3,0.0,0,0
2020-03-15,합계,8162,76,15.74,75,807
2020-03-15,서울,247,9,2.54,0,36
2020-03-15,부산,106,3,3.11,1,44
2020-03-15,대구,6031,41,247.53,53,461
2020-03-15,인천,29,1,0.98,0,3
2020-03-15,광주,16,1,1.1,0,9
2020-03-15,대전,22,0,1.49,0,2
2020-03-15,울산,28,1,2.44,0,3
2020-03-15,세종,39,1,11.39,0,0
2020-03-15,경기,211,11,1.59,3,43
2020-03-15,강원,29,0,1.88,1,4
2020-03-15,충북,31,3,1.94,0,6
2020-03-15,충남,115,0,5.42,0,2
2020-03-15,전북,7,0,0.39,0,3
2020-03-15,전남,4,0,0.21,0,1
2020-03-15,경북,1157,4,43.46,17,171
2020-03-15,경남,85,0,2.53,0,18
2020-03-15,제주,4,0,0.6,0,1
2020-03-15,검역,1,1,0.0,0,0
2020-03-14,합계,8086,107,15.6,72,690
2020-03-14,서울,238,13,2.45,0,33
2020-03-14,부산,103,3,3.02,0,44
2020-03-14,대구,5990,62,245.85,51,355
2020-03-14,인천,28,1,0.95,0,3
2020-03-14,광주,15,0,1.03,0,9
2020-03-14,대전,22,0,1.49,0,1
2020-03-14,울산,27,0,2.35,0,3
2020-03-14,세종,38,6,11.1,0,0
2020-03-14,경기,200,15,1.51,3,39
2020-03-14,강원,29,0,1.88,1,4
2020-03-14,충북,28,1,1.75,0,5
2020-03-14,충남,115,0,5.42,0,1
2020-03-14,전북,7,0,0.39,0,3
2020-03-14,전남,4,0,0.21,0,1
2020-03-14,경북,1153,6,43.31,17,170
2020-03-14,경남,85,0,2.53,0,18
2020-03-14,제주,4,0,0.6,0,1
2020-03-14,검역,0,0,0.0,0,0
2020-03-13,합계,7979,110,15.39,67,490
2020-03-13,서울,225,12,2.31,0,25
2020-03-13,부산,100,1,2.93,0,21
2020-03-13,대구,5928,61,243.3,48,254
2020-03-13,인천,27,2,0.91,0,2
2020-03-13,광주,15,0,1.03,0,9
2020-03-13,대전,22,2,1.49,0,1
2020-03-13,울산,27,2,2.35,0,2
2020-03-13,세종,32,17,9.35,0,0
2020-03-13,경기,185,8,1.4,2,28
2020-03-13,강원,29,0,1.88,1,4
2020-03-13,충북,27,0,1.69,0,3
2020-03-13,충남,115,1,5.42,0,0
2020-03-13,전북,7,0,0.39,0,3
2020-03-13,전남,4,0,0.21,0,1
2020-03-13,경북,1147,4,43.08,16,126
2020-03-13,경남,85,0,2.53,0,10
2020-03-13,제주,4,0,0.6,0,1
2020-03-13,검역,0,0,0.0,0,0
2020-03-12,합계,7869,114,15.18,66,318
2020-03-12,서울,213,19,2.19,0,19
2020-03-12,부산,99,2,2.9,0,2
2020-03-12,대구,5867,72,240.8,48,145
2020-03-12,인천,25,0,0.85,0,2
2020-03-12,광주,15,0,1.03,0,7
2020-03-12,대전,20,2,1.36,0,1
2020-03-12,울산,25,0,2.18,0,1
2020-03-12,세종,15,5,4.38,0,0
2020-03-12,경기,177,3,1.34,1,20
2020-03-12,강원,29,0,1.88,1,4
2020-03-12,충북,27,0,1.69,0,3
2020-03-12,충남,114,2,5.37,0,0
2020-03-12,전북,7,0,0.39,0,3
2020-03-12,전남,4,0,0.21,0,1
2020-03-12,경북,1143,8,42.93,16,104
2020-03-12,경남,85,1,2.53,0,5
2020-03-12,제주,4,0,0.6,0,1
2020-03-12,검역,0,0,0.0,0,0
2020-03-11,합계,7755,242,14.96,60,272
2020-03-11,서울,194,53,1.99,0,19
2020-03-11,부산,97,2,2.84,0,1
2020-03-11,대구,5795,131,237.84,44,117
2020-03-11,인천,25,12,0.85,0,2
2020-03-11,광주,15,0,1.03,0,6
2020-03-11,대전,18,0,1.22,0,1
2020-03-11,울산,25,1,2.18,0,1
2020-03-11,세종,10,2,2.92,0,0
2020-03-11,경기,174,11,1.31,1,19
2020-03-11,강원,29,1,1.88,1,4
2020-03-11,충북,27,2,1.69,0,3
2020-03-11,충남,112,8,5.28,0,0
2020-03-11,전북,7,0,0.39,0,3
2020-03-11,전남,4,0,0.21,0,1
2020-03-11,경북,1135,18,42.63,14,91
2020-03-11,경남,84,1,2.5,0,3
2020-03-11,제주,4,0,0.6,0,1
2020-03-11,검역,0,0,0.0,0,0
2020-03-10,합계,7513,131,14.49,54,232
2020-03-10,서울,141,11,1.45,0,18
2020-03-10,부산,95,0,2.78,0,1
2020-03-10,대구,5664,92,232.47,38,85
2020-03-10,인천,13,4,0.44,0,1
2020-03-10,광주,15,0,1.03,0,6
2020-03-10,대전,18,0,1.22,0,1
2020-03-10,울산,24,0,2.09,0,1
2020-03-10,세종,8,2,2.34,0,0
2020-03-10,경기,163,10,1.23,1,17
2020-03-10,강원,28,0,1.82,1,2
2020-03-10,충북,25,0,1.56,0,3
2020-03-10,충남,104,2,4.9,0,0
2020-03-10,전북,7,0,0.39,0,3
2020-03-10,전남,4,0,0.21,0,1
2020-03-10,경북,1117,10,41.95,14,89
2020-03-10,경남,83,0,2.47,0,3
2020-03-10,제주,4,0,0.6,0,1
2020-03-10,검역,0,0,0.0,0,0
2020-03-09,합계,7382,248,14.24,51,159
2020-03-09,서울,130,10,1.34,0,17
2020-03-09,부산,95,0,2.78,0,0
2020-03-09,대구,5572,190,228.69,35,75
2020-03-09,인천,9,0,0.3,0,1
2020-03-09,광주,15,2,1.03,0,6
2020-03-09,대전,18,0,1.22,0,1
2020-03-09,울산,24,0,2.09,0,0
2020-03-09,세종,6,3,1.75,0,0
2020-03-09,경기,153,12,1.15,1,13
2020-03-09,강원,28,1,1.82,1,0
2020-03-09,충북,25,1,1.56,0,1
2020-03-09,충남,102,4,4.81,0,0
2020-03-09,전북,7,0,0.39,0,3
2020-03-09,전남,4,0,0.21,0,1
2020-03-09,경북,1107,25,41.58,14,37
2020-03-09,경남,83,0,2.47,0,3
2020-03-09,제주,4,0,0.6,0,1
2020-03-09,검역,0,0,0.0,0,0
2020-03-08,합계,7134,367,13.76,50,126
2020-03-08,서울,120,12,1.23,0,17
2020-03-08,부산,95,1,2.78,0,0
2020-03-08,대구,5382,297,220.89,35,69
2020-03-08,인천,9,0,0.3,0,1
2020-03-08,광주,13,0,0.89,0,5
2020-03-08,대전,18,0,1.22,0,0
2020-03-08,울산,24,1,2.09,0,0
2020-03-08,세종,3,1,0.88,0,0
2020-03-08,경기,141,11,1.06,1,12
2020-03-08,강원,27,1,1.75,1,0
2020-03-08,충북,24,4,1.5,0,1
2020-03-08,충남,98,6,4.62,0,0
2020-03-08,전북,7,0,0.39,0,2
2020-03-08,전남,4,0,0.21,0,1
2020-03-08,경북,1082,32,40.64,13,15
2020-03-08,경남,83,1,2.47,0,3
2020-03-08,제주,4,0,0.6,0,0
2020-03-08,검역,0,0,0.0,0,0
2020-03-07,합계,6767,483,13.05,44,115
2020-03-07,서울,108,3,1.11,0,17
2020-03-07,부산,94,1,2.76,0,0
2020-03-07,대구,5085,390,208.7,31,60
2020-03-07,인천,9,0,0.3,0,1
2020-03-07,광주,13,0,0.89,0,4
2020-03-07,대전,18,0,1.22,0,0
2020-03-07,울산,23,0,2.01,0,0
2020-03-07,세종,2,1,0.58,0,0
2020-03-07,경기,130,10,0.98,1,12
2020-03-07,강원,26,1,1.69,1,0
2020-03-07,충북,20,5,1.25,0,1
2020-03-07,충남,92,2,4.33,0,0
2020-03-07,전북,7,0,0.39,0,2
2020-03-07,전남,4,0,0.21,0,1
2020-03-07,경북,1050,65,39.44,11,14
2020-03-07,경남,82,5,2.44,0,3
2020-03-07,제주,4,0,0.6,0,0
2020-03-07,검역,0,0,0.0,0,0
2020-03-06,합계,6284,518,12.12,42,106
2020-03-06,서울,105,2,1.08,0,17
2020-03-06,부산,93,3,2.73,0,0
2020-03-06,대구,4695,367,192.7,30,52
2020-03-06,인천,9,0,0.3,0,1
2020-03-06,광주,13,0,0.89,0,4
2020-03-06,대전,18,2,1.22,0,0
2020-03-06,울산,23,0,2.01,0,0
2020-03-06,세종,1,0,0.29,0,0
2020-03-06,경기,120,10,0.91,1,12
2020-03-06,강원,25,2,1.62,0,0
2020-03-06,충북,15,3,0.94,0,1
2020-03-06,충남,90,4,4.24,0,0
2020-03-06,전북,7,0,0.39,0,2
2020-03-06,전남,4,0,0.21,0,1
2020-03-06,경북,985,122,37.0,11,13
2020-03-06,경남,77,3,2.29,0,3
2020-03-06,제주,4,0,0.6,0,0
2020-03-06,검역,0,0,0.0,0,0
2020-03-05,합계,5766,438,11.12,35,86
2020-03-05,서울,103,5,1.06,0,17
2020-03-05,부산,90,0,2.64,0,0
2020-03-05,대구,4328,326,177.63,27,35
2020-03-05,인천,9,1,0.3,0,1
2020-03-05,광주,13,0,0.89,0,3
2020-03-05,대전,16,1,1.09,0,0
2020-03-05,울산,23,0,2.01,0,0
2020-03-05,세종,1,0,0.29,0,0
2020-03-05,경기,110,7,0.83,1,12
2020-03-05,강원,23,2,1.49,0,0
2020-03-05,충북,12,1,0.75,0,1
2020-03-05,충남,86,4,4.05,0,0
2020-03-05,전북,7,0,0.39,0,2
2020-03-05,전남,4,0,0.21,0,1
2020-03-05,경북,863,81,32.41,7,13
2020-03-05,경남,74,9,2.2,0,1
2020-03-05,제주,4,1,0.6,0,0
2020-03-05,검역,0,0,0.0,0,0
2020-03-04,합계,5328,516,10.28,32,40
2020-03-04,서울,98,0,1.01,0,13
2020-03-04,부산,90,3,2.64,0,0
2020-03-04,대구,4002,398,164.25,24,8
2020-03-04,인천,8,1,0.27,0,1
2020-03-04,광주,13,2,0.89,0,2
2020-03-04,대전,15,1,1.02,0,0
2020-03-04,울산,23,3,2.01,0,0
2020-03-04,세종,1,0,0.29,0,0
2020-03-04,경기,103,9,0.78,1,12
2020-03-04,강원,21,1,1.36,0,0
2020-03-04,충북,11,0,0.69,0,0
2020-03-04,충남,82,1,3.86,0,0
2020-03-04,전북,7,0,0.39,0,1
2020-03-04,전남,4,0,0.21,0,1
2020-03-04,경북,782,95,29.37,7,2
2020-03-04,경남,65,2,1.93,0,0
2020-03-04,제주,3,0,0.45,0,0
2020-03-04,검역,0,0,0.0,0,0
2020-03-03,합계,4812,600,9.28,28,34
2020-03-03,서울,98,7,1.01,0,13
2020-03-03,부산,87,2,2.55,0,0
2020-03-03,대구,3604,520,147.92,20,2
2020-03-03,인천,7,0,0.24,0,1
2020-03-03,광주,11,2,0.76,0,2
2020-03-03,대전,14,0,0.95,0,0
2020-03-03,울산,20,0,1.74,0,0
2020-03-03,세종,1,0,0.29,0,0
2020-03-03,경기,94,2,0.71,1,12
2020-03-03,강원,20,1,1.3,0,0
2020-03-03,충북,11,0,0.69,0,0
2020-03-03,충남,81,4,3.82,0,0
2020-03-03,전북,7,1,0.39,0,1
2020-03-03,전남,4,0,0.21,0,1
2020-03-03,경북,687,59,25.8,7,2
2020-03-03,경남,63,1,1.87,0,0
2020-03-03,제주,3,1,0.45,0,0
2020-03-03,검역,0,0,0.0,0,0
2020-03-02,합계,4212,686,8.12,23,30
2020-03-02,서울,91,9,0.93,0,13
2020-03-02,부산,85,6,2.49,0,0
2020-03-02,대구,3084,517,126.58,15,0
2020-03-02,인천,7,1,0.24,0,1
2020-03-02,광주,9,0,0.62,0,2
2020-03-02,대전,14,1,0.95,0,0
2020-03-02,울산,20,3,1.74,0,0
2020-03-02,세종,1,0,0.29,0,0
2020-03-02,경기,92,8,0.69,1,12
2020-03-02,강원,19,12,1.23,0,0
2020-03-02,충북,11,0,0.69,0,0
2020-03-02,충남,77,17,3.63,0,0
2020-03-02,전북,6,1,0.33,0,1
2020-03-02,전남,4,1,0.21,0,1
2020-03-02,경북,628,108,23.59,7,0
2020-03-02,경남,62,2,1.84,0,0
2020-03-02,제주,2,0,0.3,0,0
2020-03-02,검역,0,0,0.0,0,0
2020-03-01,합계,3526,595,0.0,17,28
2020-03-01,서울,82,8,0.0,0,12
2020-03-01,부산,79,4,0.0,0,0
2020-03-01,대구,2567,512,0.0,9,0
2020-03-01,인천,6,0,0.0,0,1
2020-03-01,광주,9,0,0.0,0,2
2020-03-01,대전,13,0,0.0,0,0
2020-03-01,울산,17,0,0.0,0,0
2020-03-01,세종,1,0,0.0,0,0
2020-03-01,경기,84,8,0.0,1,11
2020-03-01,강원,7,0,0.0,0,0
2020-03-01,충북,11,1,0.0,0,0
2020-03-01,충남,60,12,0.0,0,0
2020-03-01,전북,5,0,0.0,0,1
2020-03-01,전남,3,1,0.0,0,1
2020-03-01,경북,520,48,0.0,7,0
2020-03-01,경남,60,1,0.0,0,0
2020-03-01,제주,2,0,0.0,0,0
2020-03-01,검역,0,0,0.0,0,0
2020-02-29,합계,2931,909,0.0,16,26
2020-02-29,서울,74,12,0.0,0,12
2020-02-29,부산,75,14,0.0,0,0
2020-02-29,대구,2055,742,0.0,8,0
2020-02-29,인천,6,2,0.0,0,1
2020-02-29,광주,9,0,0.0,0,2
2020-02-29,대전,13,1,0.0,0,0
2020-02-29,울산,17,6,0.0,0,0
2020-02-29,세종,1,0,0.0,0,0
2020-02-29,경기,76,10,0.0,1,9
2020-02-29,강원,7,1,0.0,0,0
2020-02-29,충북,10,0,0.0,0,0
2020-02-29,충남,48,32,0.0,0,0
2020-02-29,전북,5,0,0.0,0,1
2020-02-29,전남,2,1,0.0,0,1
2020-02-29,경북,472,75,0.0,7,0
2020-02-29,경남,59,13,0.0,0,0
2020-02-29,제주,2,0,0.0,0,0
2020-02-29,검역,0,0,0.0,0,0
2020-02-28,합계,2022,427,0.0,13,25
2020-02-28,서울,62,7,0.0,0,12
2020-02-28,부산,61,5,0.0,0,0
2020-02-28,대구,1313,296,0.0,5,0
2020-02-28,인천,4,1,0.0,0,1
2020-02-28,광주,9,0,0.0,0,2
2020-02-28,대전,12,4,0.0,0,0
2020-02-28,울산,11,5,0.0,0,0
2020-02-28,세종,1,0,0.0,0,0
2020-02-28,경기,66,11,0.0,1,8
2020-02-28,강원,6,0,0.0,0,0
2020-02-28,충북,10,3,0.0,0,0
2020-02-28,충남,16,9,0.0,0,0
2020-02-28,전북,5,2,0.0,0,1
2020-02-28,전남,1,0,0.0,0,1
2020-02-28,경북,397,74,0.0,7,0
2020-02-28,경남,46,10,0.0,0,0
2020-02-28,제주,2,0,0.0,0,0
2020-02-28,검역,0,0,0.0,0,0
2020-02-27,합계,1595,449,0.0,12,23
2020-02-27,서울,55,10,0.0,0,11
2020-02-27,부산,56,8,0.0,0,0
2020-02-27,대구,1017,340,0.0,4,0
2020-02-27,인천,3,0,0.0,0,1
2020-02-27,광주,9,0,0.0,0,2
2020-02-27,대전,8,5,0.0,0,0
2020-02-27,울산,6,3,0.0,0,0
2020-02-27,세종,1,0,0.0,0,0
2020-02-27,경기,55,12,0.0,1,7
2020-02-27,강원,6,0,0.0,0,0
2020-02-27,충북,7,2,0.0,0,0
2020-02-27,충남,7,5,0.0,0,0
2020-02-27,전북,3,0,0.0,0,1
2020-02-27,전남,1,0,0.0,0,1
2020-02-27,경북,323,53,0.0,7,0
2020-02-27,경남,36,11,0.0,0,0
2020-02-27,제주,2,0,0.0,0,0
2020-02-27,검역,0,0,0.0,0,0
2020-02-26,합계,1146,253,0.0,11,21
2020-02-26,서울,45,8,0.0,0,10
2020-02-26,부산,48,13,0.0,0,0
2020-02-26,대구,677,184,0.0,3,0
2020-02-26,인천,3,1,0.0,0,1
2020-02-26,광주,9,0,0.0,0,2
2020-02-26,대전,3,0,0.0,0,0
2020-02-26,울산,3,1,0.0,0,0
2020-02-26,세종,1,0,0.0,0,0
2020-02-26,경기,43,3,0.0,1,7
2020-02-26,강원,6,0,0.0,0,0
2020-02-26,충북,5,2,0.0,0,0
2020-02-26,충남,2,1,0.0,0,0
2020-02-26,전북,3,0,0.0,0,1
2020-02-26,전남,1,0,0.0,0,0
2020-02-26,경북,270,36,0.0,7,0
2020-02-26,경남,25,4,0.0,0,0
2020-02-26,제주,2,0,0.0,0,0
2020-02-26,검역,0,0,0.0,0,0
2020-02-25,합계,893,130,0.0,8,21
2020-02-25,서울,37,7,0.0,0,10
2020-02-25,부산,35,18,0.0,0,0
2020-02-25,대구,493,54,0.0,2,0
2020-02-25,인천,2,0,0.0,0,1
2020-02-25,광주,9,0,0.0,0,2
2020-02-25,대전,3,0,0.0,0,0
2020-02-25,울산,2,1,0.0,0,0
2020-02-25,세종,1,0,0.0,0,0
2020-02-25,경기,40,5,0.0,0,7
2020-02-25,강원,6,0,0.0,0,0
2020-02-25,충북,3,0,0.0,0,0
2020-02-25,충남,1,0,0.0,0,0
2020-02-25,전북,3,0,0.0,0,1
2020-02-25,전남,1,0,0.0,0,0
2020-02-25,경북,234,44,0.0,6,0
2020-02-25,경남,21,1,0.0,0,0
2020-02-25,제주,2,0,0.0,0,0
2020-02-25,검역,0,0,0.0,0,0
2020-02-24,합계,763,207,0.0,7,17
2020-02-24,서울,30,4,0.0,0,8
2020-02-24,부산,17,8,0.0,0,0
2020-02-24,대구,439,152,0.0,1,0
2020-02-24,인천,2,0,0.0,0,1
2020-02-24,광주,9,2,0.0,0,1
2020-02-24,대전,3,1,0.0,0,0
2020-02-24,울산,1,0,0.0,0,0
2020-02-24,세종,1,0,0.0,0,0
2020-02-24,경기,35,12,0.0,0,6
2020-02-24,강원,6,0,0.0,0,0
2020-02-24,충북,3,0,0.0,0,0
2020-02-24,충남,1,0,0.0,0,0
2020-02-24,전북,3,0,0.0,0,1
2020-02-24,전남,1,0,0.0,0,0
2020-02-24,경북,190,19,0.0,6,0
2020-02-24,경남,20,9,0.0,0,0
2020-02-24,제주,2,0,0.0,0,0
2020-02-24,검역,0,0,0.0,0,0
2020-02-23,합계,556,210,0.0,3,17
2020-02-23,서울,26,3,0.0,0,8
2020-02-23,부산,9,7,0.0,0,0
