대분류,시도,중분류,시군구,소분류,읍면동,영문표기,한자 표기,비고
34,충청남도,34011,동남구,34011580,청룡동,Cheongnyong-dong,靑龍洞,3401158
34,충청남도,34011,동남구,34011590,신안동,Sinan-dong,新安洞,3401159
34,충청남도,34012,서북구,34012110,성환읍,Seonghwan-eup,成歡邑,3401211
34,충청남도,34012,서북구,34012120,성거읍,Seonggeo-eup,聖居邑,3401212
34,충청남도,34012,서북구,34012130,직산읍,Jiksan-eup,稷山邑,3401213
34,충청남도,34012,서북구,34012310,입장면,Ipjang-myeon,笠場面,3401231
34,충청남도,34012,서북구,34012510,성정1동,Seongjeong 1(il)-dong,星井1洞,3401251
34,충청남도,34012,서북구,34012520,성정2동,Seongjeong 2(i)-dong,星井2洞,3401252
34,충청남도,34012,서북구,34012530,쌍용1동,Ssangyong 1(il)-dong,雙龍1洞,3401253
34,충청남도,34012,서북구,34012540,쌍용2동,Ssangyong 2(i)-dong,雙龍2洞,3401254
34,충청남도,34012,서북구,34012550,쌍용3동,Ssangyong 3(sam)-dong,雙龍3洞,3401255
34,충청남도,34012,서북구,34012580,백석동,Baekseok-dong,白石洞,3401258
34,충청남도,34012,서북구,34012620,불당1동,Buldang 1(il)-dong,佛堂1洞,3401262
34,충청남도,34012,서북구,34012630,불당2동,Buldang 2(i)-dong,佛堂2洞,3401263
34,충청남도,34012,서북구,34012600,부성1동,Buseong 1(il)-dong,富城1洞,3401260
34,충청남도,34012,서북구,34012610,부성2동,Buseong 2(i)-dong,富城2洞,3401261
34,충청남도,34020,공주시,34020110,유구읍,Yugu-eup,維鳩邑,3402011
34,충청남도,34020,공주시,34020310,이인면,Iin-myeon,利仁面,3402031
34,충청남도,34020,공주시,34020320,탄천면,Tancheon-myeon,灘川面,3402032
34,충청남도,34020,공주시,34020330,계룡면,Gyeryong-myeon,鷄龍面,3402033
34,충청남도,34020,공주시,34020340,반포면,Banpo-myeon,反浦面,3402034
34,충청남도,34020,공주시,34020360,의당면,Uidang-myeon,儀堂面,3402036
34,충청남도,34020,공주시,34020370,정안면,Jeongan-myeon,正安面,3402037
34,충청남도,34020,공주시,34020380,우성면,Useong-myeon,牛城面,3402038
34,충청남도,34020,공주시,34020390,사곡면,Sagok-myeon,寺谷面,3402039
34,충청남도,34020,공주시,34020400,신풍면,Sinpung-myeon,新豊面,3402040
34,충청남도,34020,공주시,34020510,중학동,Junghak-dong,中學洞,3402051
34,충청남도,34020,공주시,34020580,웅진동,Ungjin-dong,熊津洞,3402058
34,충청남도,34020,공주시,34020550,금학동,Geumhak-dong,金鶴洞,3402055
34,충청남도,34020,공주시,34020560,옥룡동,Ongnyong-dong,玉龍洞,3402056
34,충청남도,34020,공주시,34020570,신관동,Singwan-dong,新官洞,3402057
34,충청남도,34020,공주시,34020590,월송동,wolsong-dong,䄴松洞,3402059
34,충청남도,34030,보령시,34030110,웅천읍,Ungcheon-eup,熊川邑,3403011
34,충청남도,34030,보령시,34030310,주포면,Jupo-myeon,周浦面,3403031
34,충청남도,34030,보령시,34030330,오천면,Ocheon-myeon,鰲川面,3403033
34,충청남도,34030,보령시,34030340,천북면,Cheonbuk-myeon,川北面,3403034
34,충청남도,34030,보령시,34030350,청소면,Cheongso-myeon,靑所面,3403035
34,충청남도,34030,보령시,34030360,청라면,Cheongna-myeon,靑蘿面,3403036
34,충청남도,34030,보령시,34030370,남포면,Nampo-myeon,藍浦面,3403037
34,충청남도,34030,보령시,34030380,주산면,Jusan-myeon,珠山面,3403038
34,충청남도,34030,보령시,34030390,미산면,Misan-myeon,嵋山面,3403039
34,충청남도,34030,보령시,34030400,성주면,Seongju-myeon,聖住面,3403040
34,충청남도,34030,보령시,34030320,주교면,Jugyo-myeon,舟橋面,3403032
34,충청남도,34030,보령시,34030510,대천1동,Daecheon 1(il)-dong,大川1洞,3403051
34,충청남도,34030,보령시,34030520,대천2동,Daecheon 2(i)-dong,大川2洞,3403052
34,충청남도,34030,보령시,34030530,대천3동,Daecheon 3(sam)-dong,大川3洞,3403053
34,충청남도,34030,보령시,34030540,대천4동,Daecheon4(sa)-dong,大川4洞,3403054
34,충청남도,34030,보령시,34030560,대천5동,Daecheon 5(o)-dong,大川5洞,3403056
34,충청남도,34040,아산시,34040110,염치읍,Yeomchi-eup,鹽峙邑,3404011
34,충청남도,34040,아산시,34040120,배방읍,Baebang-eup,新昌面,3404012
34,충청남도,34040,아산시,34040310,송악면 ,Songak-myeon,排芳邑,3404031
34,충청남도,34040,아산시,34040330,탕정면,Tangjeong-myeon,松岳面,3404033
34,충청남도,34040,아산시,34040340,음봉면,Eumbong-myeon,湯井面,3404034
34,충청남도,34040,아산시,34040350,둔포면,Dunpo-myeon,陰峰面,3404035
34,충청남도,34040,아산시,34040360,영인면,Yeongin-myeon,屯浦面,3404036
34,충청남도,34040,아산시,34040370,인주면,Inju-myeon,靈仁面,3404037
34,충청남도,34040,아산시,34040380,선장면,Seonjang-myeon,仁州面,3404038
34,충청남도,34040,아산시,34040390,도고면,Dogo-myeon,仙掌面,3404039
34,충청남도,34040,아산시,34040400,신창면,Sinchang-myeon,道高面,3404040
34,충청남도,34040,아산시,34040510,온양1동,Onyang 1(il)-dong,溫陽1洞,3404051
34,충청남도,34040,아산시,34040520,온양2동,Onyang 2(i)-dong,溫陽2洞,3404052
34,충청남도,34040,아산시,34040530,온양3동,Onyang 3(sam)-dong,溫陽3洞,3404053
34,충청남도,34040,아산시,34040540,온양4동,Onyang 4(sa)-dong,溫陽4洞,3404054
34,충청남도,34040,아산시,34040550,온양5동,Onyang 5(o)-dong,溫陽5洞,3404055
34,충청남도,34040,아산시,34040560,온양6동,Onyang 6(yuk)-dong,溫陽6洞,3404056
34,충청남도,34050,서산시,34050110,대산읍,Daesan-eup,大山邑,3405011
34,충청남도,34050,서산시,34050310,인지면,Inji-myeon,仁旨面,3405031
34,충청남도,34050,서산시,34050320,부석면,Buseok-myeon,浮石面,3405032
34,충청남도,34050,서산시,34050330,팔봉면,Palbong-myeon,八峰面,3405033
34,충청남도,34050,서산시,34050340,지곡면,Jigok-myeon,地谷面,3405034
34,충청남도,34050,서산시,34050350,성연면,Seongyeon-myeon,聖淵面,3405035
34,충청남도,34050,서산시,34050360,음암면,Eumam-myeon,音岩面,3405036
34,충청남도,34050,서산시,34050370,운산면,Unsan-myeon,雲山面,3405037
34,충청남도,34050,서산시,34050380,해미면,Haemi-myeon,海美面,3405038
34,충청남도,34050,서산시,34050390,고북면,Gobuk-myeon,高北面,3405039
34,충청남도,34050,서산시,34050510,부춘동,Buchun-dong,富春洞,3405051
34,충청남도,34050,서산시,34050520,동문1동,Dongmun 1(il)-dong,東門1洞,3405052
34,충청남도,34050,서산시,34050530,동문2동,Dongmun 2(i)-dong,東門2洞,3405053
34,충청남도,34050,서산시,34050540,수석동,Suseok-dong,壽石洞,3405054
34,충청남도,34050,서산시,34050550,석남동 ,Seongnam-dong,石南洞,3405055
34,충청남도,34060,논산시,34060110,강경읍,Ganggyeong-eup,江景邑,3406011
34,충청남도,34060,논산시,34060120,연무읍,Yeonmu-eup,鍊武邑,3406012
34,충청남도,34060,논산시,34060310,성동면,Seongdong-myeon,城東面,3406031
34,충청남도,34060,논산시,34060320,광석면,Gwangseok-myeon,光石面,3406032
34,충청남도,34060,논산시,34060330,노성면,Noseong-myeon,魯城面,3406033
34,충청남도,34060,논산시,34060340,상월면,Sangwol-myeon,上月面,3406034
34,충청남도,34060,논산시,34060350,부적면,Bujeok-myeon,夫赤面,3406035
34,충청남도,34060,논산시,34060360,연산면,Yeonsan-myeon,連山面,3406036
34,충청남도,34060,논산시,34060370,벌곡면,Beolgok-myeon,伐谷面,3406037
34,충청남도,34060,논산시,34060380,양촌면,Yangchon-myeon,陽村面,3406038
34,충청남도,34060,논산시,34060390,가야곡면,Gayagok-myeon,可也谷面,3406039
34,충청남도,34060,논산시,34060400,은진면,Eunjin-myeon,恩津面,3406040
34,충청남도,34060,논산시,34060410,채운면,Chaeun-myeon,彩雲面,3406041
34,충청남도,34060,논산시,34060510,취암동,Chwiam-dong,鷲岩洞,3406051
34,충청남도,34060,논산시,34060520,부창동,Buchang-dong,富倉洞,3406052
34,충청남도,34070,계룡시,34070310,두마면,Duma-myeon,豆磨面,3407031
34,충청남도,34070,계룡시,34070330,엄사면,Eomsa-myeon,奄寺面,3407033
34,충청남도,34070,계룡시,34070340,신도안면,Sindoan_myeon,新都案面,3407034
34,충청남도,34070,계룡시,34070510,금암동,Geumam-dong,金岩洞,3407051
34,충청남도,34080,당진시,34080110,합덕읍,Hapdeok-eup,合德邑,3408011
34,충청남도,34080,당진시,34080120,송악읍,Songak-eup,松岳邑,3408012
34,충청남도,34080,당진시,34080310,고대면,Godae-myeon,高大面,3408031
34,충청남도,34080,당진시,34080320,석문면,Seongmun-myeon,石門面,3408032
34,충청남도,34080,당진시,34080330,대호지면,Daehoji-myeon,大湖芝面,3408033
34,충청남도,34080,당진시,34080340,정미면,Jeongmi-myeon,貞美面,3408034
34,충청남도,34080,당진시,34080350,면천면,Myeoncheon-myeon,沔川面,3408035
34,충청남도,34080,당진시,34080360,순성면,Sunseong-myeon,順城面,3408036
34,충청남도,34080,당진시,34080370,우강면,Ugang-myeon,牛江面,3408037
34,충청남도,34080,당진시,34080380,신평면,Sinpyeong-myeon,新平面,3408038
34,충청남도,34080,당진시,34080390,송산면,Songsan-myeon,松山面,3408039
34,충청남도,34080,당진시,34080510,당진1동,Dangjin 1(il)-dong,唐津1洞,3408051
34,충청남도,34080,당진시,34080520,당진2동,Dangjin 2(i)-dong,唐津2洞,3408052
34,충청남도,34080,당진시,34080530,당진3동,Dangjin 3(sam)-dong,唐津3洞,3408053
34,충청남도,34510,금산군,34510110,금산읍,Geumsan-eup,錦山邑,3431011
34,충청남도,34510,금산군,34510310,금성면,Geumseong-myeon,錦城面,3431031
34,충청남도,34510,금산군,34510320,제원면,Jewon-myeon,濟原面,3431032
34,충청남도,34510,금산군,34510330,부리면,Buri-myeon,富利面,3431033
34,충청남도,34510,금산군,34510340,군북면,Gunbuk-myeon,郡北面,3431034
34,충청남도,34510,금산군,34510350,남일면,Namil-myeon,南一面,3431035
34,충청남도,34510,금산군,34510360,남이면,Nami-myeon,南二面,3431036
34,충청남도,34510,금산군,34510370,진산면,Jinsan-myeon,珍山面,3431037
34,충청남도,34510,금산군,34510380,복수면,Boksu-myeon,福壽面,3431038
34,충청남도,34510,금산군,34510390,추부면,Chubu-myeon,秋富面,3431039
34,충청남도,34530,부여군,34530110,부여읍,Buyeo-eup,扶餘邑,3433011
34,충청남도,34530,부여군,34530310,규암면,Gyuam-myeon,窺岩面,3433031
34,충청남도,34530,부여군,34530320,은산면,Eunsan-myeon,恩山面,3433032
34,충청남도,34530,부여군,34530330,외산면,Oesan-myeon,外山面,3433033
34,충청남도,34530,부여군,34530340,내산면,Naesan-myeon,內山面,3433034
34,충청남도,34530,부여군,34530350,구룡면,Guryong-myeon,九龍面,3433035
34,충청남도,34530,부여군,34530360,홍산면,Hongsan-myeon,鴻山面,3433036
34,충청남도,34530,부여군,34530370,옥산면,Oksan-myeon,玉山面,3433037
34,충청남도,34530,부여군,34530380,남면,Nam-myeon,南面,3433038
34,충청남도,34530,부여군,34530390,충화면,Chunghwa-myeon,忠化面,3433039
34,충청남도,34530,부여군,34530400,양화면,Yanghwa-myeon,良花面,3433040
34,충청남도,34530,부여군,34530410,임천면,Imcheon-myeon,林川面,3433041
34,충청남도,34530,부여군,34530420,장암면,Jangam-myeon,場岩面,3433042
34,충청남도,34530,부여군,34530430,세도면,Sedo-myeon,世道面,3433043
34,충청남도,34530,부여군,34530440,석성면,Seokseong-myeon,石城面,3433044
34,충청남도,34530,부여군,34530450,초촌면,Chochon-myeon,草村面,3433045
34,충청남도,34540,서천군,34540110,장항읍,Janghang-eup,長項邑,3434011
34,충청남도,34540,서천군,34540120,서천읍,Seocheon-eup,舒川邑,3434012
34,충청남도,34540,서천군,34540310,마서면,Maseo-myeon,馬西面,3434031
34,충청남도,34540,서천군,34540320,화양면,Hwayang-myeon,華陽面,3434032
34,충청남도,34540,서천군,34540330,기산면,Gisan-myeon,麒山面,3434033
34,충청남도,34540,서천군,34540340,한산면,Hansan-myeon,韓山面,3434034
34,충청남도,34540,서천군,34540350,마산면,Masan-myeon,馬山面,3434035
34,충청남도,34540,서천군,34540360,시초면,Sicho-myeon,時草面,3434036
34,충청남도,34540,서천군,34540370,문산면,Munsan-myeon,文山面,3434037
34,충청남도,34540,서천군,34540380,판교면,Pangyo-myeon,板橋面,3434038
34,충청남도,34540,서천군,34540390,종천면,Jongcheon-myeon,鍾川面,3434039
34,충청남도,34540,서천군,34540400,비인면,Biin-myeon,庇仁面,3434040
34,충청남도,34540,서천군,34540410,서면,Seo-myeon,西面,3434041
34,충청남도,34550,청양군,34550110,청양읍,Cheongyang-eup,靑陽邑,3435011
34,충청남도,34550,청양군,34550310,운곡면,Ungok-myeon,雲谷面,3435031
34,충청남도,34550,청양군,34550320,대치면,Daechi-myeon,大峙面,3435032
34,충청남도,34550,청양군,34550330,정산면,Jeongsan-myeon,定山面,3435033
34,충청남도,34550,청양군,34550340,목면,Mok-myeon,木面,3435034
34,충청남도,34550,청양군,34550350,청남면,Cheongnam-myeon,靑南面,3435035
34,충청남도,34550,청양군,34550360,장평면,Jangpyeong-myeon,長坪面,3435036
34,충청남도,34550,청양군,34550370,남양면,Namyang-myeon,南陽面,3435037
34,충청남도,34550,청양군,34550380,화성면,Hwaseong-myeon,化城面,3435038
34,충청남도,34550,청양군,34550390,비봉면,Bibong-myeon,飛鳳面,3435039
34,충청남도,34560,홍성군,34560110,홍성읍,Hongseong-eup,洪城邑,3436011
34,충청남도,34560,홍성군,34560120,광천읍,Gwangcheon-eup,廣川邑,3436012
34,충청남도,34560,홍성군,34560130,홍북읍,Hongbuk-eup,洪北邑,3436013
34,충청남도,34560,홍성군,34560320,금마면,Geumma-myeon,金馬面,3436032
34,충청남도,34560,홍성군,34560330,홍동면,Hongdong-myeon,洪東面,3436033
34,충청남도,34560,홍성군,34560340,장곡면,Janggok-myeon,長谷面,3436034
34,충청남도,34560,홍성군,34560350,은하면,Eunha-myeon,銀河面,3436035
34,충청남도,34560,홍성군,34560360,결성면,Gyeolseong-myeon,結成面,3436036
34,충청남도,34560,홍성군,34560370,서부면,Seobu-myeon,西部面,3436037
34,충청남도,34560,홍성군,34560380,갈산면,Galsan-myeon,葛山面,3436038
34,충청남도,34560,홍성군,34560390,구항면,Guhang-myeon,龜項面,3436039
34,충청남도,34570,예산군,34570110,예산읍,Yesan-eup,禮山邑,3437011
34,충청남도,34570,예산군,34570120,삽교읍,Sapgyo-eup,揷橋邑,3437012
34,충청남도,34570,예산군,34570310,대술면,Daesul-myeon,大述面,3437031
34,충청남도,34570,예산군,34570320,신양면,Sinyang-myeon,新陽面,3437032
34,충청남도,34570,예산군,34570330,광시면,Gwangsi-myeon,光時面,3437033
34,충청남도,34570,예산군,34570340,대흥면,Daeheung-myeon,大興面,3437034
34,충청남도,34570,예산군,34570350,응봉면,Eungbong-myeon,鷹峰面,3437035
34,충청남도,34570,예산군,34570360,덕산면,Deoksan-myeon,德山面,3437036
34,충청남도,34570,예산군,34570370,봉산면,Bongsan-myeon,鳳山面,3437037
34,충청남도,34570,예산군,34570380,고덕면,Godeok-myeon,古德面,3437038
34,충청남도,34570,예산군,34570390,신암면,Sinam-myeon,新岩面,3437039
34,충청남도,34570,예산군,34570400,오가면,Oga-myeon,吾可面,3437040
34,충청남도,34580,태안군,34580110,태안읍,Taean-eup,泰安邑,3438011
34,충청남도,34580,태안군,34580120,안면읍,Anmyeon-eup,安眠邑,3438012
34,충청남도,34580,태안군,34580310,고남면,Gonam-myeon,高南面,3438031
34,충청남도,34580,태안군,34580320,남면,Nam-myeon,南面,3438032
34,충청남도,34580,태안군,34580330,근흥면,Geunheung-myeon,近興面,3438033
34,충청남도,34580,태안군,34580340,소원면,Sowon-myeon,所遠面,3438034
34,충청남도,34580,태안군,34580350,원북면,Wonbuk-myeon,遠北面,3438035
34,충청남도,34580,태안군,34580360,이원면,Iwon-myeon,梨原面,3438036
35,전라북도,35011,완산구,35011740,중앙동,Jungang-dong,中央洞,3501174
35,전라북도,35011,완산구,35011750,풍남동,Pungnam-dong,豊南洞,3501175
35,전라북도,35011,완산구,35011760,노송동,Nosong-dong,老松洞,3501176
35,전라북도,35011,완산구,35011770,완산동,Wansan-dong,完山洞,3501177
35,전라북도,35011,완산구,35011600,동서학동,Dongseohak-dong,東棲鶴洞,3501160
35,전라북도,35011,완산구,35011610,서서학동,Seoseohak-dong,西棲鶴洞,3501161
35,전라북도,35011,완산구,35011620,중화산1동,Junghwasan 1(il)-dong,中華山1洞,3501162
35,전라북도,35011,완산구,35011630,중화산2동,Junghwasan 2(i)-dong,中華山2洞,3501163
35,전라북도,35011,완산구,35011660,서신동,Seosin-dong,西新洞,3501166
35,전라북도,35011,완산구,35011640,평화1동,Pyeonghwa 1(il)-dong,平和1洞,3501164
35,전라북도,35011,완산구,35011650,평화2동,Pyeonghwa 2(i)-dong,平和2洞,3501165
35,전라북도,35011,완산구,35011670,삼천1동,Samcheon 1(il)-dong,三川1洞,3501167
35,전라북도,35011,완산구,35011680,삼천2동,Samcheon 2(i)-dong,三川2洞,3501168
35,전라북도,35011,완산구,35011690,삼천3동,Samcheon 3(sam)-dong,三川3洞,3501169
35,전라북도,35011,완산구,35011700,효자1동,Hyoja 1(il)-dong,孝子1洞,3501170
35,전라북도,35011,완산구,35011710,효자2동,Hyoja 2(i)-dong,孝子2洞,3501171
35,전라북도,35011,완산구,35011720,효자3동,Hyoja 3(sam)-dong,孝子3洞,3501172
35,전라북도,35011,완산구,35011780,효자4동,Hyoja 4(sa)-dong,孝子4洞,3501178
35,전라북도,35011,완산구,35011790,효자5동,Hyoja 5(o)-dong,孝子5洞,3501179
